Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
35,2012/2/0/0,1200925926.0,30004310020.0,48531143923.0,8270199068.0,23000000000.0,402163793686.0,402634864682.0,548687099438.0,0.0,354200000000.0,19.7,18.9
36,2012/1/0/0,4012318158.0,37306039748.0,56156914839.0,15258638951.0,,418830004762.0,160325524427.0,321952203225.0,0.0,322000000000.0,26.5,18.7
37,2011/4/0/0,101615023869.0,225310004301.0,384046341033.0,31167992710.0,,434530754841.0,77110792345.0,302858392911.0,0.0,242000000000.0,16.7,27.4
38,2011/3/0/0,10743851792.0,46899978700.0,72356829471.0,10584811875.0,,193770787795.0,128484087060.0,219694907662.0,0.0,242000000000.0,15.0,17.7
39,2011/2/0/0,14631090902.0,59538236479.0,93418995817.0,3568910131.0,,170315069849.0,127334566798.0,187840997206.0,0.0,242000000000.0,11.9,16.1
40,2011/1/0/0,7693007762.0,38752475539.0,55558801954.0,5050572252.0,,178916511999.0,104237138444.0,198767995030.0,0.0,242000000000.0,,11.9
41,2010/4/0/0,37662616434.0,112418500688.0,178466447697.0,2407146924.0,,177870042615.0,79246237104.0,158119365767.0,0.0,242000000000.0,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
