Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
32,2013/1/0/0,5465442257.0,79780542558.0,96300388267.0,2183759434.0,,101977232464.0,44529161163.0,185642848651.0,0.0,149999080000.0,6.6
33,2012/4/0/0,4881447958.0,93627436197.0,107622231612.0,2712369434.0,,95937479457.0,48103341565.0,193465127226.0,0.0,149999080000.0,5.6
34,2012/3/0/0,-5993544440.0,79341265469.0,84703826025.0,21244584076.0,,76318705804.0,51047921188.0,183399276472.0,0.0,149999080000.0,5.3
35,2012/2/0/0,-3474391407.0,73747135142.0,83128193584.0,6851316594.0,,81790135354.0,63202032941.0,180690934863.0,0.0,149999080000.0,5.8
36,2012/1/0/0,2050752986.0,51493493651.0,65326395241.0,9822353286.0,,52971666065.0,185022540847.0,277664759391.0,0.0,149999080000.0,9.3
37,2011/4/0/0,1368335021.0,120180660138.0,145901922255.0,5069334878.0,,102178478745.0,212411082090.0,344268493670.0,0.0,149999080000.0,8.5
38,2011/3/0/0,-8582347094.0,85188216555.0,99634457791.0,13250133939.0,,36175835990.0,212893937006.0,301402247011.0,0.0,149999080000.0,6.5
39,2011/2/0/0,4167972608.0,112331402373.0,137990436019.0,13039842628.0,,52928580074.0,165320718175.0,267192225387.0,0.0,149999080000.0,8.5
40,2011/1/0/0,6100760980.0,92215509963.0,116195681270.0,19892924926.0,,46145738054.0,154896416676.0,255121158084.0,0.0,149999080000.0,10.2
41,2010/4/0/0,16077747396.0,121057926336.0,159185113819.0,13138279797.0,,76276407761.0,141647971119.0,226965820239.0,0.0,149999080000.0,12.5
42,2010/3/0/0,6742408798.0,81267012862.0,105409726242.0,36241079837.0,,67094670399.0,132413922701.0,201339348341.0,0.0,149999080000.0,12.4
43,2010/2/0/0,4124364323.0,50531146719.0,68467212295.0,8351282571.0,,35288610460.0,123373529160.0,168933815623.0,0.0,99999390000.0,15.5
44,2010/1/0/0,3044154308.0,42632926263.0,56664212644.0,6460767569.0,,43221453591.0,101962735229.0,137544481572.0,0.0,99999390000.0,27.0
45,2009/4/0/0,5291887298.0,44175531925.0,58051549541.0,9869992424.0,,73216042001.0,86259623562.0,144426732393.0,0.0,80000000000.0,15.5
46,2009/3/0/0,7577099340.0,58238162475.0,73239372112.0,13408689667.0,,76894799641.0,82344513553.0,137187528815.0,0.0,80000000000.0,24.9
47,2009/2/0/0,4751909776.0,24732972293.0,31278158342.0,17780328513.0,,53655897326.0,94521978027.0,134205179236.0,0.0,80000000000.0,15.9
48,2009/1/0/0,1606646832.0,21487069800.0,25447298518.0,3870566530.0,,84320695368.0,36623905636.0,74895131070.0,0.0,80000000000.0,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
