Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
15,2017/2/0/0,132565418000.0,822389608000.0,1149187461000.0,819720366000.0,,1910731177000.0,4034595166000.0,1309941875000.0,2339998920000.0,2339998920000.0,28.6
16,2017/1/0/0,118880511000.0,402500538000.0,641191970000.0,959022035000.0,,1590679986000.0,4509563866000.0,1601695728000.0,2339998920000.0,2339998920000.0,27.25
17,2016/4/0/0,125097247000.0,1867790788000.0,2189271531000.0,1059489171000.0,510000000.0,1402940939000.0,4672477051000.0,1243155378000.0,2339998920000.0,2339998920000.0,19.6
18,2016/3/0/0,56209662000.0,230099436000.0,410636917000.0,798261130000.0,510000000.0,923153164000.0,5868937021000.0,1321819836000.0,1800000000000.0,1800000000000.0,20.9
19,2016/2/0/0,114693467000.0,432965797000.0,682428064000.0,576407888000.0,510000000.0,682391299000.0,5797664354000.0,1032589648000.0,1800000000000.0,1800000000000.0,23.1
20,2016/1/0/0,97489639000.0,346076792000.0,569088856000.0,543288839000.0,510000000.0,820454717000.0,5728846710000.0,715837119000.0,1800000000000.0,1800000000000.0,22.9
21,2015/4/0/0,108127496000.0,199464765000.0,334590491000.0,982506261000.0,44010000000.0,674623803000.0,5857279004000.0,1048816413000.0,1800000000000.0,1800000000000.0,21.0
22,2015/3/0/0,69947548000.0,198259310000.0,255192142000.0,248549533000.0,,688816689000.0,3260534341000.0,284525180000.0,1260000000000.0,1260000000000.0,21.4
23,2015/2/0/0,48263591000.0,204924918000.0,300543719000.0,632334653000.0,,1051820968000.0,2512546611000.0,560344504000.0,1260000000000.0,1260000000000.0,22.0
24,2015/1/0/0,0.0,123246331000.0,179436082000.0,705100327000.0,,472712004000.0,2240825675000.0,374308216000.0,,,19.9
25,2014/4/0/0,1723053000.0,353121843000.0,417325669000.0,434688706000.0,257000000000.0,279559991000.0,2074964465000.0,472844137000.0,0.0,750000000000.0,21.8
26,2014/3/0/0,20512670000.0,108674635000.0,112660036000.0,441285759000.0,,556843674000.0,1228704838000.0,330190377000.0,0.0,750000000000.0,21.0
27,2014/2/0/0,30321442000.0,8939215000.0,2249086000.0,261418120000.0,,601199228000.0,1236950023000.0,364465716000.0,0.0,750000000000.0,20.1
28,2014/1/0/0,10254699000.0,50300406000.0,79555324000.0,78230331000.0,,581409259000.0,1068572427000.0,243601675000.0,0.0,480699740000.0,15.4
29,2013/4/0/0,0.0,17988232000.0,15700072000.0,88517553000.0,,380443094000.0,1064414030000.0,211300742000.0,0.0,480699740000.0,14.0
30,2013/3/0/0,-92187521000.0,32474979000.0,28162351000.0,73754770000.0,,323542684000.0,946518151000.0,261480678000.0,0.0,480699740000.0,10.8
31,2013/2/0/0,-59115990000.0,4760007000.0,-52183899000.0,168716758000.0,20000000000.0,313613267000.0,1656628574000.0,431004497000.0,0.0,480699740000.0,9.6
32,2013/1/0/0,0.0,78992470000.0,120814683000.0,161606755000.0,,447980614000.0,1568460550000.0,403273030000.0,0.0,480699740000.0,8.2
33,2012/4/0/0,-59783537000.0,28689352000.0,-6062282000.0,107413017000.0,,428746590000.0,1126025602000.0,366609602000.0,0.0,439000000000.0,8.2
34,2012/3/0/0,1092252000.0,4628178000.0,23273174000.0,69116373000.0,,419350370000.0,1054557146000.0,243775960000.0,0.0,439000000000.0,11.0
35,2012/2/0/0,-179820000.0,34253464000.0,39215322000.0,50047441000.0,,320313721000.0,1024780437000.0,292410169000.0,0.0,439000000000.0,15.0
36,2012/1/0/0,567491000.0,3401567000.0,21950256000.0,88921096000.0,,318799049000.0,992179578000.0,244628690000.0,0.0,439000000000.0,20.5
37,2011/4/0/0,-16936830000.0,-55385365000.0,-74007243000.0,121948265000.0,,561281662000.0,1460943681000.0,533450503000.0,0.0,439000000000.0,19.4
38,2011/3/0/0,0.0,36575885000.0,66094608000.0,117570543000.0,,885363067000.0,1837444095000.0,474399789000.0,0.0,439000000000.0,31.6
39,2011/2/0/0,3252611000.0,99116518000.0,132985925000.0,164152278000.0,,791312224000.0,1551087318000.0,359385974000.0,0.0,439000000000.0,35.5
40,2011/1/0/0,15609227000.0,67903929000.0,103889400000.0,226012746000.0,,763479312000.0,1447554439000.0,377995892000.0,0.0,439000000000.0,41.5
41,2010/4/0/0,52769563000.0,166462258000.0,239754043000.0,41191780000.0,,159294938000.0,167508127000.0,309506657000.0,0.0,439000000000.0,45.8
42,2010/3/0/0,66080157000.0,95738079000.0,186037870000.0,191788682000.0,,615810278000.0,1190668701000.0,403000263000.0,0.0,338497500000.0,46.0
43,2010/2/0/0,75907680000.0,161860496000.0,261756017000.0,137842459000.0,,426393023000.0,1235352368000.0,491554433000.0,0.0,332000000000.0,47.0
44,2010/1/0/0,31584337000.0,31445949000.0,84210485000.0,138121501000.0,,187892336000.0,1259408885000.0,193826533000.0,0.0,332000000000.0,52.0
45,2009/4/0/0,21093527000.0,16160994000.0,55321759000.0,51868395000.0,,154123261000.0,760926473000.0,20877837000.0,0.0,332000000000.0,49.5
46,2009/3/0/0,27407996000.0,23784131000.0,60565474000.0,30548683000.0,,146603515000.0,731828817000.0,12352645000.0,0.0,332000000000.0,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,-1590971000.0,1985528000.0,2739665000.0,,,,,,0.0,,
49,2008/4/0/0,10386490000.0,28479884000.0,35086129000.0,,,,,,0.0,,
50,2008/3/0/0,0.0,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
